spanID,startTime,durationNanos,2xx_rate,istio.namespace,http.method,istio.cluster_id,user_agent,response_size,http.status_code,istio.canonical_revision,istio.canonical_service,component,http.url,node_id,net.host.ip,guid:x-request-id,response_flags,zone,downstream_cluster,request_size,upstream_cluster.name,upstream_cluster,peer.address,istio.mesh_id,http.protocol
eZvmic091oA=,1723408764482542000,54000000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,225,200,v1,orders,proxy,http://user/cards/66b92063dade2b00013f82c2,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,1b043274-da3c-43d8-969e-3957f931ae56,-,us-east-1c,-,0,outbound|80|v1|user.sock-shop.svc.cluster.local,outbound|80|v1|user.sock-shop.svc.cluster.local,172.20.106.211,cluster.local,HTTP/1.1
LvqdKj2697g=,1723408764482742000,21350000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,1016,200,v1,orders,proxy,http://carts/carts/66b92063dade2b00013f82c1/items,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,d7f13ef6-ae07-4fa1-a34f-471358d39210,-,us-east-1c,-,0,outbound|80||carts.sock-shop.svc.cluster.local,outbound|80||carts.sock-shop.svc.cluster.local,172.20.106.211,cluster.local,HTTP/1.1
uSDGWtcWvzE=,1723408764482741000,45943000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,301,200,v1,user,proxy,http://user/addresses/66b92063dade2b00013f82c3,sidecar~172.20.102.83~user-6c87c59f45-gzlb9.sock-shop~sock-shop.svc.cluster.local,172.20.102.83,8c68e0f1-0f32-41a8-9f07-85646d790fc6,-,us-east-1c,-,0,inbound|80||,inbound|80||,172.20.106.211,cluster.local,HTTP/1.1
dKUwBnWvF+o=,1723408764484018000,50486000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,394,200,v1,user,proxy,http://user/customers/66b92063dade2b00013f82c1,sidecar~172.20.102.83~user-6c87c59f45-gzlb9.sock-shop~sock-shop.svc.cluster.local,172.20.102.83,6e08aa5b-94eb-481f-adcf-75c55e30ee1c,-,us-east-1c,-,0,inbound|80||,inbound|80||,172.20.106.211,cluster.local,HTTP/1.1
7CSOHZPoDHE=,1723408764483252000,50030000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,225,200,v1,user,proxy,http://user/cards/66b92063dade2b00013f82c2,sidecar~172.20.102.83~user-6c87c59f45-gzlb9.sock-shop~sock-shop.svc.cluster.local,172.20.102.83,1b043274-da3c-43d8-969e-3957f931ae56,-,us-east-1c,-,0,inbound|80||,inbound|80||,172.20.106.211,cluster.local,HTTP/1.1
G7Gtc4lHNVI=,1723408764540816000,779000,1,sock-shop,POST,Kubernetes,Java/1.8.0_111-internal,73,200,v1,payment,proxy,http://payment/paymentAuth,sidecar~172.20.98.219~payment-d5fdf579-qnx2g.sock-shop~sock-shop.svc.cluster.local,172.20.98.219,d7df8c32-eeab-46b8-a5ee-5a95240db9f5,-,us-east-1c,-,351,inbound|80||,inbound|80||,172.20.106.211,cluster.local,HTTP/1.1
jYuy2ItC1tk=,1723408694792635000,44216000,1,sock-shop,POST,Kubernetes,-,227,406,v1,orders,proxy,http://orders/orders,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,9aefd998-1240-9de9-9cae-771da867ecce,-,us-east-1c,-,232,inbound|80||,inbound|80||,172.20.85.44,cluster.local,HTTP/1.1
Sod8gkwS7HA=,1723408694796501000,6691000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,301,200,v1,orders,proxy,http://user/addresses/66b92063dade2b00013f82c3,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,29243fd0-f94b-4158-889e-c9fea725bfa8,-,us-east-1c,-,0,outbound|80|v1|user.sock-shop.svc.cluster.local,outbound|80|v1|user.sock-shop.svc.cluster.local,172.20.106.211,cluster.local,HTTP/1.1
a14h52ln5RI=,1723408694796684000,25872000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,394,200,v1,orders,proxy,http://user/customers/66b92063dade2b00013f82c1,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,f433e20b-8bd0-42a0-947f-6e0a26d6e1b1,-,us-east-1c,-,0,outbound|80|v1|user.sock-shop.svc.cluster.local,outbound|80|v1|user.sock-shop.svc.cluster.local,172.20.106.211,cluster.local,HTTP/1.1
nTJ0CUx6N1Y=,1723408694798290000,29440000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,1013,200,v1,orders,proxy,http://carts/carts/66b92063dade2b00013f82c1/items,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,44387bbe-18a4-4f0d-a364-822398180683,-,us-east-1c,-,0,outbound|80||carts.sock-shop.svc.cluster.local,outbound|80||carts.sock-shop.svc.cluster.local,172.20.106.211,cluster.local,HTTP/1.1
6bp29MI/K4w=,1723408694796881000,6011000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,225,200,v1,orders,proxy,http://user/cards/66b92063dade2b00013f82c2,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,f2575cf7-0ee5-49ab-b17a-03886f66dfc4,-,us-east-1c,-,0,outbound|80|v1|user.sock-shop.svc.cluster.local,outbound|80|v1|user.sock-shop.svc.cluster.local,172.20.106.211,cluster.local,HTTP/1.1
Vs8DyGleF2Q=,1723408694832623000,2876000,1,sock-shop,POST,Kubernetes,Java/1.8.0_111-internal,73,200,v1,orders,proxy,http://payment/paymentAuth,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,3e4cc654-f764-4f3c-bad8-c5637a508d58,-,us-east-1c,-,352,outbound|80|v1|payment.sock-shop.svc.cluster.local,outbound|80|v1|payment.sock-shop.svc.cluster.local,172.20.106.211,cluster.local,HTTP/1.1
l2tH/TBwR00=,1723408694797132000,5273000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,301,200,v1,user,proxy,http://user/addresses/66b92063dade2b00013f82c3,sidecar~172.20.102.83~user-6c87c59f45-gzlb9.sock-shop~sock-shop.svc.cluster.local,172.20.102.83,29243fd0-f94b-4158-889e-c9fea725bfa8,-,us-east-1c,-,0,inbound|80||,inbound|80||,172.20.106.211,cluster.local,HTTP/1.1
S+pr8FuMJg0=,1723408694797382000,24896000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,394,200,v1,user,proxy,http://user/customers/66b92063dade2b00013f82c1,sidecar~172.20.102.83~user-6c87c59f45-gzlb9.sock-shop~sock-shop.svc.cluster.local,172.20.102.83,f433e20b-8bd0-42a0-947f-6e0a26d6e1b1,-,us-east-1c,-,0,inbound|80||,inbound|80||,172.20.106.211,cluster.local,HTTP/1.1
fjXTO+QxtxI=,1723408694797533000,4744000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,225,200,v1,user,proxy,http://user/cards/66b92063dade2b00013f82c2,sidecar~172.20.102.83~user-6c87c59f45-gzlb9.sock-shop~sock-shop.svc.cluster.local,172.20.102.83,f2575cf7-0ee5-49ab-b17a-03886f66dfc4,-,us-east-1c,-,0,inbound|80||,inbound|80||,172.20.106.211,cluster.local,HTTP/1.1
4utfcNv1gfw=,1723408694834451000,750000,1,sock-shop,POST,Kubernetes,Java/1.8.0_111-internal,73,200,v1,payment,proxy,http://payment/paymentAuth,sidecar~172.20.98.219~payment-d5fdf579-qnx2g.sock-shop~sock-shop.svc.cluster.local,172.20.98.219,3e4cc654-f764-4f3c-bad8-c5637a508d58,-,us-east-1c,-,352,inbound|80||,inbound|80||,172.20.106.211,cluster.local,HTTP/1.1
lmfXBzQPjF0=,1723408656162420000,43601000,1,sock-shop,POST,Kubernetes,-,227,406,v1,orders,proxy,http://orders/orders,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,35a9a44e-3533-9cfb-8335-2c775304901f,-,us-east-1c,-,232,inbound|80||,inbound|80||,172.20.85.44,cluster.local,HTTP/1.1
jS3/efsgXic=,1723408656164373000,2320000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,226,200,v1,orders,proxy,http://user/cards/66b92068dade2b00013f82d6,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,4eee7b28-ce2e-42d1-9838-6f55fba6e081,-,us-east-1c,-,0,outbound|80|v1|user.sock-shop.svc.cluster.local,outbound|80|v1|user.sock-shop.svc.cluster.local,172.20.106.211,cluster.local,HTTP/1.1
NxHnH8j3lK0=,1723408656165187000,3466000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,301,200,v1,orders,proxy,http://user/addresses/66b92068dade2b00013f82d8,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,31792e30-c2f3-4ead-acca-2f34e4d21457,-,us-east-1c,-,0,outbound|80|v1|user.sock-shop.svc.cluster.local,outbound|80|v1|user.sock-shop.svc.cluster.local,172.20.106.211,cluster.local,HTTP/1.1
VjfW9hY0+p8=,1723408656163892000,9056000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,394,200,v1,orders,proxy,http://user/customers/66b92068dade2b00013f82d4,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,5e4804ce-1f06-4380-a5b3-b03be14ff953,-,us-east-1c,-,0,outbound|80|v1|user.sock-shop.svc.cluster.local,outbound|80|v1|user.sock-shop.svc.cluster.local,172.20.106.211,cluster.local,HTTP/1.1
kUpYyqGJ6UU=,1723408656164057000,32246000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,1014,200,v1,orders,proxy,http://carts/carts/66b92068dade2b00013f82d4/items,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,116c9ad8-187e-4a55-987b-f0fff90a961e,DC,us-east-1c,-,0,outbound|80||carts.sock-shop.svc.cluster.local,outbound|80||carts.sock-shop.svc.cluster.local,172.20.106.211,cluster.local,HTTP/1.1
gYBXFYIP0nA=,1723408656202866000,2055000,1,sock-shop,POST,Kubernetes,Java/1.8.0_111-internal,73,200,v1,orders,proxy,http://payment/paymentAuth,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,1bc2ed54-c298-4a92-9ddd-2b8de8de4376,-,us-east-1c,-,353,outbound|80|v1|payment.sock-shop.svc.cluster.local,outbound|80|v1|payment.sock-shop.svc.cluster.local,172.20.106.211,cluster.local,HTTP/1.1
gsgAefsTDS4=,1723408656164581000,8054000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,394,200,v1,user,proxy,http://user/customers/66b92068dade2b00013f82d4,sidecar~172.20.102.83~user-6c87c59f45-gzlb9.sock-shop~sock-shop.svc.cluster.local,172.20.102.83,5e4804ce-1f06-4380-a5b3-b03be14ff953,-,us-east-1c,-,0,inbound|80||,inbound|80||,172.20.106.211,cluster.local,HTTP/1.1
5PbvE8s2hgY=,1723408656165432000,2988000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,301,200,v1,user,proxy,http://user/addresses/66b92068dade2b00013f82d8,sidecar~172.20.102.83~user-6c87c59f45-gzlb9.sock-shop~sock-shop.svc.cluster.local,172.20.102.83,31792e30-c2f3-4ead-acca-2f34e4d21457,-,us-east-1c,-,0,inbound|80||,inbound|80||,172.20.106.211,cluster.local,HTTP/1.1
HE9mEqkYOok=,1723408656164789000,1675000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,226,200,v1,user,proxy,http://user/cards/66b92068dade2b00013f82d6,sidecar~172.20.102.83~user-6c87c59f45-gzlb9.sock-shop~sock-shop.svc.cluster.local,172.20.102.83,4eee7b28-ce2e-42d1-9838-6f55fba6e081,-,us-east-1c,-,0,inbound|80||,inbound|80||,172.20.106.211,cluster.local,HTTP/1.1
hhgSNzAdSmA=,1723408656203081000,922000,1,sock-shop,POST,Kubernetes,Java/1.8.0_111-internal,73,200,v1,payment,proxy,http://payment/paymentAuth,sidecar~172.20.98.219~payment-d5fdf579-qnx2g.sock-shop~sock-shop.svc.cluster.local,172.20.98.219,1bc2ed54-c298-4a92-9ddd-2b8de8de4376,-,us-east-1c,-,353,inbound|80||,inbound|80||,172.20.106.211,cluster.local,HTTP/1.1
BhPEoYKStNA=,1723408644280630000,47551000,1,sock-shop,POST,Kubernetes,-,227,406,v1,orders,proxy,http://orders/orders,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,cc5d5a57-aa75-9c25-b089-28725bdec3af,-,us-east-1c,-,232,inbound|80||,inbound|80||,172.20.85.44,cluster.local,HTTP/1.1
awCxZP8K/f4=,1723408644325794000,1255000,1,sock-shop,POST,Kubernetes,Java/1.8.0_111-internal,73,200,v1,orders,proxy,http://payment/paymentAuth,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,ce90d17a-4fdf-450d-b498-234cd75eb93a,-,us-east-1c,-,351,outbound|80|v1|payment.sock-shop.svc.cluster.local,outbound|80|v1|payment.sock-shop.svc.cluster.local,172.20.106.211,cluster.local,HTTP/1.1
efrOBel1jo0=,1723408644286190000,24837000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,301,200,v1,orders,proxy,http://user/addresses/66b92063dade2b00013f82c3,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,b34c5380-cce4-43f1-9de4-7337586c107d,-,us-east-1c,-,0,outbound|80|v1|user.sock-shop.svc.cluster.local,outbound|80|v1|user.sock-shop.svc.cluster.local,172.20.106.211,cluster.local,HTTP/1.1
I3ElUcLFV5A=,1723408644286426000,36757000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,394,200,v1,orders,proxy,http://user/customers/66b92063dade2b00013f82c1,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,7b0dd3c4-82ed-4b2b-ad2c-6a522b95eb89,-,us-east-1c,-,0,outbound|80|v1|user.sock-shop.svc.cluster.local,outbound|80|v1|user.sock-shop.svc.cluster.local,172.20.106.211,cluster.local,HTTP/1.1
4f9WwCyb+6c=,1723408644286629000,24260000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,225,200,v1,orders,proxy,http://user/cards/66b92063dade2b00013f82c2,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,fa273ea4-64e7-407f-8af0-5546ea495b7b,-,us-east-1c,-,0,outbound|80|v1|user.sock-shop.svc.cluster.local,outbound|80|v1|user.sock-shop.svc.cluster.local,172.20.106.211,cluster.local,HTTP/1.1
S+bZY+OMXc4=,1723408644287060000,32333000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,1012,200,v1,orders,proxy,http://carts/carts/66b92063dade2b00013f82c1/items,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,1fd9c8e7-cba9-4d24-a754-2bd3509a8dbf,-,us-east-1c,-,0,outbound|80||carts.sock-shop.svc.cluster.local,outbound|80||carts.sock-shop.svc.cluster.local,172.20.106.211,cluster.local,HTTP/1.1
EwnY7i6MGHc=,1723408644287699000,22860000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,225,200,v1,user,proxy,http://user/cards/66b92063dade2b00013f82c2,sidecar~172.20.102.83~user-6c87c59f45-gzlb9.sock-shop~sock-shop.svc.cluster.local,172.20.102.83,fa273ea4-64e7-407f-8af0-5546ea495b7b,-,us-east-1c,-,0,inbound|80||,inbound|80||,172.20.106.211,cluster.local,HTTP/1.1
Y5zcwcN/Z5c=,1723408644288025000,16008000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,301,200,v1,user,proxy,http://user/addresses/66b92063dade2b00013f82c3,sidecar~172.20.102.83~user-6c87c59f45-gzlb9.sock-shop~sock-shop.svc.cluster.local,172.20.102.83,b34c5380-cce4-43f1-9de4-7337586c107d,-,us-east-1c,-,0,inbound|80||,inbound|80||,172.20.106.211,cluster.local,HTTP/1.1
s/eF7rO26i8=,1723408644294965000,27950000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,394,200,v1,user,proxy,http://user/customers/66b92063dade2b00013f82c1,sidecar~172.20.102.83~user-6c87c59f45-gzlb9.sock-shop~sock-shop.svc.cluster.local,172.20.102.83,7b0dd3c4-82ed-4b2b-ad2c-6a522b95eb89,-,us-east-1c,-,0,inbound|80||,inbound|80||,172.20.106.211,cluster.local,HTTP/1.1
rPEjmCIsYI0=,1723408644326107000,624000,1,sock-shop,POST,Kubernetes,Java/1.8.0_111-internal,73,200,v1,payment,proxy,http://payment/paymentAuth,sidecar~172.20.98.219~payment-d5fdf579-qnx2g.sock-shop~sock-shop.svc.cluster.local,172.20.98.219,ce90d17a-4fdf-450d-b498-234cd75eb93a,-,us-east-1c,-,351,inbound|80||,inbound|80||,172.20.106.211,cluster.local,HTTP/1.1
UjimX34fx94=,1723408628996912000,63039000,1,sock-shop,POST,Kubernetes,-,227,406,v1,orders,proxy,http://orders/orders,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,18c95e6e-0042-9ffd-942e-d02fb617425a,-,us-east-1c,-,232,inbound|80||,inbound|80||,172.20.85.44,cluster.local,HTTP/1.1
qNjG1tpKwZY=,1723408629015018000,13534000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,301,200,v1,orders,proxy,http://user/addresses/66b92063dade2b00013f82c3,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,d35e904d-14cf-45a2-b81d-55422c5cc5a7,-,us-east-1c,-,0,outbound|80|v1|user.sock-shop.svc.cluster.local,outbound|80|v1|user.sock-shop.svc.cluster.local,172.20.106.211,cluster.local,HTTP/1.1
MRzLpmE2y4g=,1723408629015734000,14524000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,225,200,v1,orders,proxy,http://user/cards/66b92063dade2b00013f82c2,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,75de7580-1bf9-412d-abc4-478279dc1802,-,us-east-1c,-,0,outbound|80|v1|user.sock-shop.svc.cluster.local,outbound|80|v1|user.sock-shop.svc.cluster.local,172.20.106.211,cluster.local,HTTP/1.1
LdDLhlibcFg=,1723408629015842000,39108000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,1012,200,v1,orders,proxy,http://carts/carts/66b92063dade2b00013f82c1/items,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,fe3e7dcd-d19d-4407-b359-290cc888e30d,-,us-east-1c,-,0,outbound|80||carts.sock-shop.svc.cluster.local,outbound|80||carts.sock-shop.svc.cluster.local,172.20.106.211,cluster.local,HTTP/1.1
u8KzYNUId4A=,1723408629056949000,1550000,1,sock-shop,POST,Kubernetes,Java/1.8.0_111-internal,73,200,v1,orders,proxy,http://payment/paymentAuth,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,354396a2-d197-4384-a58e-07bb5d9c3f8b,-,us-east-1c,-,351,outbound|80|v1|payment.sock-shop.svc.cluster.local,outbound|80|v1|payment.sock-shop.svc.cluster.local,172.20.106.211,cluster.local,HTTP/1.1
fmK+CqcHq7M=,1723408629015518000,36087000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,394,200,v1,orders,proxy,http://user/customers/66b92063dade2b00013f82c1,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,1ff2ccaa-2d98-423e-a64d-60658e7266c1,-,us-east-1c,-,0,outbound|80|v1|user.sock-shop.svc.cluster.local,outbound|80|v1|user.sock-shop.svc.cluster.local,172.20.106.211,cluster.local,HTTP/1.1
YN8aYBOYBgI=,1723408629016014000,9860000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,301,200,v1,user,proxy,http://user/addresses/66b92063dade2b00013f82c3,sidecar~172.20.102.83~user-6c87c59f45-gzlb9.sock-shop~sock-shop.svc.cluster.local,172.20.102.83,d35e904d-14cf-45a2-b81d-55422c5cc5a7,-,us-east-1c,-,0,inbound|80||,inbound|80||,172.20.106.211,cluster.local,HTTP/1.1
eYjOh1CMOUM=,1723408629016231000,31929000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,394,200,v1,user,proxy,http://user/customers/66b92063dade2b00013f82c1,sidecar~172.20.102.83~user-6c87c59f45-gzlb9.sock-shop~sock-shop.svc.cluster.local,172.20.102.83,1ff2ccaa-2d98-423e-a64d-60658e7266c1,-,us-east-1c,-,0,inbound|80||,inbound|80||,172.20.106.211,cluster.local,HTTP/1.1
XPH9aYy6KrQ=,1723408629016355000,12582000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,225,200,v1,user,proxy,http://user/cards/66b92063dade2b00013f82c2,sidecar~172.20.102.83~user-6c87c59f45-gzlb9.sock-shop~sock-shop.svc.cluster.local,172.20.102.83,75de7580-1bf9-412d-abc4-478279dc1802,-,us-east-1c,-,0,inbound|80||,inbound|80||,172.20.106.211,cluster.local,HTTP/1.1
btKrV4PjVPI=,1723408629057453000,758000,1,sock-shop,POST,Kubernetes,Java/1.8.0_111-internal,73,200,v1,payment,proxy,http://payment/paymentAuth,sidecar~172.20.98.219~payment-d5fdf579-qnx2g.sock-shop~sock-shop.svc.cluster.local,172.20.98.219,354396a2-d197-4384-a58e-07bb5d9c3f8b,-,us-east-1c,-,351,inbound|80||,inbound|80||,172.20.106.211,cluster.local,HTTP/1.1
0Rls7WXNEdk=,1723408584575979000,153430000,1,sock-shop,POST,Kubernetes,-,227,406,v1,orders,proxy,http://orders/orders,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,73995abf-c5f2-9967-bf07-daa6b6284ae9,-,us-east-1c,-,232,inbound|80||,inbound|80||,172.20.85.44,cluster.local,HTTP/1.1
KAVLUKJkVbQ=,1723408584586817000,37852000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,301,200,v1,orders,proxy,http://user/addresses/66b92068dade2b00013f82d8,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,985106b1-161a-4718-bc44-8a9633d073e0,-,us-east-1c,-,0,outbound|80|v1|user.sock-shop.svc.cluster.local,outbound|80|v1|user.sock-shop.svc.cluster.local,172.20.106.211,cluster.local,HTTP/1.1
aXJQlmFdH28=,1723408584593348000,33836000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,226,200,v1,orders,proxy,http://user/cards/66b92068dade2b00013f82d6,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,e4adaabe-263a-4792-9f10-2313d16154dd,-,us-east-1c,-,0,outbound|80|v1|user.sock-shop.svc.cluster.local,outbound|80|v1|user.sock-shop.svc.cluster.local,172.20.106.211,cluster.local,HTTP/1.1
IMf7RD6Z/1o=,1723408584726645000,1644000,1,sock-shop,POST,Kubernetes,Java/1.8.0_111-internal,73,200,v1,orders,proxy,http://payment/paymentAuth,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,ff42b652-ee98-409d-bc65-a0493c52888b,-,us-east-1c,-,353,outbound|80|v1|payment.sock-shop.svc.cluster.local,outbound|80|v1|payment.sock-shop.svc.cluster.local,172.20.106.211,cluster.local,HTTP/1.1
33XPXvMsJQg=,1723408584587283000,37062000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,301,200,v1,user,proxy,http://user/addresses/66b92068dade2b00013f82d8,sidecar~172.20.102.83~user-6c87c59f45-gzlb9.sock-shop~sock-shop.svc.cluster.local,172.20.102.83,985106b1-161a-4718-bc44-8a9633d073e0,-,us-east-1c,-,0,inbound|80||,inbound|80||,172.20.106.211,cluster.local,HTTP/1.1
cpRaMFKd0QI=,1723408584593953000,127202000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,394,200,v1,user,proxy,http://user/customers/66b92068dade2b00013f82d4,sidecar~172.20.102.83~user-6c87c59f45-gzlb9.sock-shop~sock-shop.svc.cluster.local,172.20.102.83,b4ebdcd9-6535-4938-af77-87c9feb9abe9,-,us-east-1c,-,0,inbound|80||,inbound|80||,172.20.106.211,cluster.local,HTTP/1.1
uqLsuYyKko4=,1723408584594083000,32448000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,226,200,v1,user,proxy,http://user/cards/66b92068dade2b00013f82d6,sidecar~172.20.102.83~user-6c87c59f45-gzlb9.sock-shop~sock-shop.svc.cluster.local,172.20.102.83,e4adaabe-263a-4792-9f10-2313d16154dd,-,us-east-1c,-,0,inbound|80||,inbound|80||,172.20.106.211,cluster.local,HTTP/1.1
Uu4HVobiOr4=,1723408584592917000,129090000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,394,200,v1,orders,proxy,http://user/customers/66b92068dade2b00013f82d4,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,b4ebdcd9-6535-4938-af77-87c9feb9abe9,-,us-east-1c,-,0,outbound|80|v1|user.sock-shop.svc.cluster.local,outbound|80|v1|user.sock-shop.svc.cluster.local,172.20.106.211,cluster.local,HTTP/1.1
Gzo/8mYismI=,1723408584593049000,29603000,1,sock-shop,GET,Kubernetes,Java/1.8.0_111-internal,1012,200,v1,orders,proxy,http://carts/carts/66b92068dade2b00013f82d4/items,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,d4e2054e-4dd7-477d-9acf-57ec5c0a33a4,-,us-east-1c,-,0,outbound|80||carts.sock-shop.svc.cluster.local,outbound|80||carts.sock-shop.svc.cluster.local,172.20.106.211,cluster.local,HTTP/1.1
/jJopAV0dI8=,1723408584727191000,851000,1,sock-shop,POST,Kubernetes,Java/1.8.0_111-internal,73,200,v1,payment,proxy,http://payment/paymentAuth,sidecar~172.20.98.219~payment-d5fdf579-qnx2g.sock-shop~sock-shop.svc.cluster.local,172.20.98.219,ff42b652-ee98-409d-bc65-a0493c52888b,-,us-east-1c,-,353,inbound|80||,inbound|80||,172.20.106.211,cluster.local,HTTP/1.1
ASA4HOG7z74=,1723408534771435000,67671000,1,sock-shop,POST,Kubernetes,-,227,406,v1,orders,proxy,http://orders/orders,sidecar~172.20.106.211~orders-56b58b9cb9-7r4wr.sock-shop~sock-shop.svc.cluster.local,172.20.106.211,0c3722f8-7d34-9b42-b568-bbe55c539262,-,us-east-1c,-,232,inbound|80||,inbound|80||,172.20.85.44,cluster.local,HTTP/1.1
